scenario,interest_rate_shock,initial_interest_rate,interest_rate_bucket,predicted_pd
Severe Stress (+20%),0.2,0.23124,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2388,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.21996,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.09293914137442995
Severe Stress (+20%),0.2,0.11483999999999998,very_low,0.08953341740226986
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2388,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.22788,high,0.2586490939044481
Severe Stress (+20%),0.2,0.14592,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2388,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.13188,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35928,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.22788,high,0.16990846681922198
Severe Stress (+20%),0.2,0.23124,high,0.22661961179732795
Severe Stress (+20%),0.2,0.21588,high,0.13391662951404368
Severe Stress (+20%),0.2,0.17123999999999998,low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.26388,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.3828,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.20123999999999997,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.24408,high,0.22661961179732795
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.11483999999999998,very_low,0.08953341740226986
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.17892,low,0.09012617664730622
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.15095999999999998,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.32028,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.26796,high,0.22661961179732795
Severe Stress (+20%),0.2,0.2166,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.29268,high,0.22661961179732795
Severe Stress (+20%),0.2,0.26388,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2388,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.3336,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.3876,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2388,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.1104,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.21588,high,0.16990846681922198
Severe Stress (+20%),0.2,0.1104,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.22788,high,0.1471861471861472
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.108,very_low,0.13391662951404368
Severe Stress (+20%),0.2,0.1296,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.34284,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.3876,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.3327205882352941
Severe Stress (+20%),0.2,0.21588,high,0.05081381500595474
Severe Stress (+20%),0.2,0.29268,high,0.30736842105263157
Severe Stress (+20%),0.2,0.21588,high,0.06521739130434781
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.3276,very_high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23112,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.1308,very_low,0.1471861471861472
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.17988,low,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.22788,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2388,high,0.4595717071190243
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2742,high,0.21285140562248997
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.14088,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.28716,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.27696,high,0.21285140562248997
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.05081381500595474
Severe Stress (+20%),0.2,0.2532,high,0.16990846681922198
Severe Stress (+20%),0.2,0.21588,high,0.3026315789473684
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.12048,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.18269230769230768
Severe Stress (+20%),0.2,0.1308,very_low,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.27516,high,0.21285140562248997
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.25704,high,0.13391662951404368
Severe Stress (+20%),0.2,0.35268,very_high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.17855999999999997,low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.3276,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.1104,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.21588,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.1471861471861472
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2844,high,0.21285140562248997
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1296,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.3876,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.21708,high,0.0725967291583566
Severe Stress (+20%),0.2,0.2166,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.15875999999999998,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.22661961179732795
Severe Stress (+20%),0.2,0.1296,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.2388,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1188,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.3876,very_high,0.2586490939044481
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.20387999999999998,high,0.13391662951404368
Severe Stress (+20%),0.2,0.35268,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.14916,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.05081381500595474
Severe Stress (+20%),0.2,0.31092,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.2166,high,0.05081381500595474
Severe Stress (+20%),0.2,0.11483999999999998,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1308,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.21588,high,0.05081381500595474
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.32352,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.2388,high,0.4960725075528701
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23987999999999998,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.19704000000000002,medium,0.040262172284644196
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2844,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.09293914137442995
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.0725967291583566
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1188,very_low,0.05081381500595474
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.35268,very_high,0.13391662951404368
Severe Stress (+20%),0.2,0.15372,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.26004,high,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.33036,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.12564,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.21588,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.22788,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.1308,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.30576000000000003,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.27996,high,0.21285140562248997
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.3876,very_high,0.2586490939044481
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.14928,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.3876,very_high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1638,low,0.09293914137442995
Severe Stress (+20%),0.2,0.13188,very_low,0.01762632197414806
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1104,very_low,0.13391662951404368
Severe Stress (+20%),0.2,0.22788,high,0.22661961179732795
Severe Stress (+20%),0.2,0.28271999999999997,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1188,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3888888888888889
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.1308,very_low,0.16990846681922198
Severe Stress (+20%),0.2,0.1104,very_low,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2388,high,0.4381598732022339
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.22788,high,0.22661961179732795
Severe Stress (+20%),0.2,0.1296,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23987999999999998,high,0.2875
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.21285140562248997
Severe Stress (+20%),0.2,0.23124,high,0.3888888888888889
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.11483999999999998,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.12023999999999999,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.34452,very_high,0.3327205882352941
